user_id,favorite_category,favorite_category_share,category_entropy
AFYOZ6GIVSYHLH4OCRCFDESNIATQ,Digital_Music,1.0,-0.0
AFYPRMPB3XQUHB7ZDJ2NVZRVRQVQ,Digital_Music,1.0,-0.0
AFYR3MTNDZASRHNYX3SOIEPUSFNQ,Digital_Music,1.0,-0.0
AFYSLPBHHOX43I7UNIIXIE7VD4SQ,Digital_Music,1.0,-0.0
AFYSWCXEGLPB2Y3RL323HFLGMT4A,Cell_Phones_and_Accessories,1.0,-0.0
AFYUE4KEBHOHSVH6QG7DGLE2YRXQ,Digital_Music,1.0,-0.0
AFYVDYPYTX3YUFXKX3WJLAEJOQXQ,Automotive,0.9285714285714286,0.37123232664087563
AFYXWRH5SULLY46JOJBBC3P6RWBQ,CDs_and_Vinyl,1.0,-0.0
AFYYMPUD6YQE23IA4MRYA4ZR3MMQ,Digital_Music,1.0,-0.0
AFYZ6GKRPEFTKYEHUOSTDR4CBJJQ,Digital_Music,1.0,-0.0
AFYZV2HD2I4TADEMI5QAQ5AGFFGA,Digital_Music,1.0,-0.0
AFZ2WFNVLG46EXHEF5AEG4LNR5JQ,Cell_Phones_and_Accessories,1.0,-0.0
AFZ4C2QTQZ6QXPSTWCAISSXRUJ6Q,Automotive,0.5,1.0
AFZ4G2LPX27EYRV4BD4TP3W4ZXXQ,Digital_Music,1.0,-0.0
AFZ4GAOLMHTZZLHY5ZAZDC4VRTSQ,CDs_and_Vinyl,1.0,-0.0
AFZ4H2HBXTMHVCZEBTNJP7W6R5LA,Automotive,0.875,0.5435644431995964
AFZ5LNTQPR45C4MPRYIEFVKGI4WQ,Digital_Music,1.0,-0.0
AFZAVVJSYQL5OUDHGT5MFO5KJWWQ,Digital_Music,1.0,-0.0
AFZB3WNDA3IKBDZIW3YH4KANAI5A,Digital_Music,1.0,-0.0
AFZC3UVPS3YDTAVOSOMU2A5SANMA,Digital_Music,1.0,-0.0
AFZCWIOD6EICPVQSSFO7YX6N6YWQ,Digital_Music,1.0,-0.0
AFZEWKQYA4ZH6UUJC27BXONQM6DA,Digital_Music,1.0,-0.0
AFZHB636MCCJNJHINABLEUCMQVTQ,Digital_Music,1.0,-0.0
AFZHE5NHEVDX7KVTV2NSY3FA4XWA,Digital_Music,1.0,-0.0
AFZHGG66WZRBIJTYPCHDSHY5GIWA,Clothing_Shoes_and_Jewelry,0.6666666666666666,0.9182958340544896
AFZHPATMBXNNBDADBUAFAT4ETAEA,Digital_Music,1.0,-0.0
AFZHVLKU2IFGM26MNHEHZV24MVLA,Digital_Music,1.0,-0.0
AFZI4HCFSGEXTEZAG2VICNAQTZBQ,Digital_Music,1.0,-0.0
AFZK2BA7HVTZTYYVBQ6YYL5XPWLA,Electronics,0.42857142857142855,1.5566567074628228
AFZNUOLBP4VX46FPIMS6R7TPFPHA,Digital_Music,1.0,-0.0
AFZPBQFGXJE7YVGVOCQ3INMCI6JA,Clothing_Shoes_and_Jewelry,1.0,-0.0
AFZPMWS2IY6WSK7O7F5JMOLM4NRA,Digital_Music,1.0,-0.0
AFZQ4QEIYOYSZK6ZOQW66XOQ3GIA,Digital_Music,1.0,-0.0
AFZR3DMRF5KW3WM6LVZ6SGSBGQXQ,Automotive,0.3333333333333333,1.584962500721156
AFZRBHATWMMOZ75SQMQGZNOD7CRA,Digital_Music,1.0,-0.0
AFZRGBUVYJMAM2UVML42IFJX3VQA,Digital_Music,1.0,-0.0
AFZSAYNMKDTQVOXQW2TCIGBR7RHQ,Digital_Music,1.0,-0.0
AFZSK2IFCP3KOE7IRNVSE3C3NKVA,Digital_Music,1.0,-0.0
AFZSZZURRC4XKKBIBHSIQFLXCOFQ,Automotive,1.0,-0.0
AFZTOO5BBNV4F3Y7QJACBRLXAJEA,Digital_Music,1.0,-0.0
AFZTYHXKI3CKU3S7OO4CADH4OEBQ,Digital_Music,1.0,-0.0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,Clothing_Shoes_and_Jewelry,0.6203787195671776,1.664388008360139
AG25ZASYXSIF666IYOAOXJTTX2WQ,Digital_Music,1.0,-0.0
AG2BJOE43JDTA64QMYS6WLUS37WA,Books,0.5,1.0
AG2C5BVJIQA5DQUAONBZBINZSYEQ,Digital_Music,1.0,-0.0
AG2FJHNU5Y4HIDFK22Y6EJDFZ4WQ,Digital_Music,1.0,-0.0
AG2IOTNA76CJWFX5IURRVMJWVVBQ,Digital_Music,1.0,-0.0
AG2JBD4NI56SYO4DFA3HJIOUWZHA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AG2L7H23R5LLKDKLBEF2Q3L2MVDA,Clothing_Shoes_and_Jewelry,0.8333333333333334,0.8166890883150209
AG2LKLOEC5D7YP6VJNWU3IIIHERA,Digital_Music,1.0,-0.0
AG2MBUI55GM2K4JSJFBTC26FXDMA,Cell_Phones_and_Accessories,0.6,0.9709505944546686
AG2MOYLWZ7VV33MY66YL3IJ7HI4Q,Automotive,1.0,-0.0
AG2NK3JFSVD5GLZUL63LKXGORPUA,Digital_Music,1.0,-0.0
AG2NOIYXWRLBHPHJBL2S4D7T5VIA,Cell_Phones_and_Accessories,0.5,1.0
AG2R7Q3QDT7QMPR27PFV36V6BR7A,Digital_Music,1.0,-0.0
AG2UEDPK43QC5AU6HZTCBANPW2FQ,Electronics,0.4909090909090909,1.4609613439460671
AG2ZGWAGJOGZN22KZ6CHW62URNOQ,Digital_Music,1.0,-0.0
AG32BO2VHFQML455DFYN55LRTG4Q,Electronics,1.0,-0.0
AG34ZX3BZMU2AB63EMR3327DJNWQ,Digital_Music,1.0,-0.0
AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,Electronics,0.3953488372093023,2.1840573340696965
AG37FXF32G5JGPGN37V6WAOQKUBQ,Digital_Music,1.0,-0.0
AG3BG6PCNVQKVYNWHT7IJHEKUQAA,Electronics,1.0,-0.0
AG3CK5SCLW7IHASZSW5I52W6VQDA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AG3D23KNXZKTXGW2BNP6IXS6YDQQ,Cell_Phones_and_Accessories,1.0,-0.0
AG3FZ7ST6C2R77BP2O4JMYRQ52MA,Digital_Music,1.0,-0.0
AG3HMLZJHOGT7PJQX3KGGHHC3AEQ,Automotive,1.0,-0.0
AG3IIIN4QARMCMYS5TGLZUZ4HRUQ,Cell_Phones_and_Accessories,0.6,0.9709505944546686
AG3J2ECL3DW3UPGGPX2TUF7SF5AA,Digital_Music,1.0,-0.0
AG3JJOGV4VW4LV4OR6UB6N7NPLEQ,Digital_Music,1.0,-0.0
AG3LKHMZRLJNHARYZDQLZ7XDKYEQ,Automotive,1.0,-0.0
AG3OMNZUNUF3QAFTI4FVLTXTFXZQ,Digital_Music,1.0,-0.0
AG3OMX2OKPGW6HEMNPEVIP7CB4HA,Digital_Music,1.0,-0.0
AG3PLBKYS3Z2IJHOBNCEOM4SXAYQ,Cell_Phones_and_Accessories,0.4,1.9219280948873623
AG3S4FROO422V5KP7DJCBXVUQLJQ,CDs_and_Vinyl,0.9317773788150808,0.3592555397303434
AG3SP44WMKMFLUZI36G3P3HBCVWA,Digital_Music,1.0,-0.0
AG3V3SP3WZANUQR6GAAKMCWCP72Q,Digital_Music,1.0,-0.0
AG3VSNBVZL5UXFTFFAQMIREN26AA,Digital_Music,1.0,-0.0
AG3VXRJ5OUQDF3UAEOEIIZ6Z5Z3A,Cell_Phones_and_Accessories,0.5714285714285714,0.9852281360342515
AG3WYLGVKWBLBYL5UEQOKD2KVDFA,Digital_Music,1.0,-0.0
AG3XU5GJ7ATYTRQ3664DTIOF2BRA,Books,0.42857142857142855,1.5566567074628228
AG3XVMSR63FRTMHFIACPDO7OYZDA,Digital_Music,1.0,-0.0
AG3XXUDFM7GM2H65FLDBSC4ENYBQ,CDs_and_Vinyl,1.0,-0.0
AG3ZLSFL6WEHCXA2SETWSPPDGTVQ,Automotive,1.0,-0.0
AG435XOKDSHTIJNM72GXXGZ2T7JA,Digital_Music,1.0,-0.0
AG4363JLAHPMXXRDWLELC7CS4KVA,Digital_Music,1.0,-0.0
AG44DQLCEHRU62BFWBHDAIIHS4XQ,Clothing_Shoes_and_Jewelry,0.8,0.9219280948873623
AG44FSSBEFC4BCDOIYRLVYVK6PZQ,Digital_Music,1.0,-0.0
AG46WWUBBVHZDPXJ5ZRDIKGHQLUQ,Books,0.5,1.0
AG47HU3MDS5O52R7Z5SRZO5LWX4Q,Digital_Music,1.0,-0.0
AG4AY3ZUV6CCSV3GPLIB4ASGKCYA,Books,0.5,1.0
AG4BBARVNO6VTOC654NFRHDCER4A,Digital_Music,1.0,-0.0
AG4CMACPLR2DPFISKIUJ7EG6OMYA,Digital_Music,1.0,-0.0
AG4CMTXPGODUYDK466SGORLF4MOQ,Digital_Music,1.0,-0.0
AG4COLOHCLHWUUYWCZ77TPJLE3EQ,Cell_Phones_and_Accessories,0.9333333333333333,0.35335933502142136
AG4CZLNP6BBFS3EHZD523FWY5WEQ,Digital_Music,1.0,-0.0
AG4EATR4WL4QOALBK2QV3T5CJVSA,Digital_Music,1.0,-0.0
AG4EMCK4UVIBJKL7DR7ZHTF7CO2Q,Automotive,1.0,-0.0
AG4FRNPMHSM4HS2IBC2H5B7IUQDQ,Digital_Music,1.0,-0.0
AG4GRM4E4LZBSQNUBEQ2LSNNJV5Q,Digital_Music,1.0,-0.0
AG4GVZM7SUDK4REL56U7DK4GQWKA,Digital_Music,1.0,-0.0
AG4IBL6TDT3RZJRIJMOFL2TGXJGQ,Automotive,1.0,-0.0
AG4JCTFIA6PZNLS6QDQAHSMZMF3A,Cell_Phones_and_Accessories,1.0,-0.0
AG4LLC6OSJUW7MTIZE4G332S5MYA,Digital_Music,1.0,-0.0
AG4MIJDYTNWORGOKC2K22CPHFODA,Cell_Phones_and_Accessories,0.5,1.0
AG4N4JABA6W7WTXO46RJTBAZ573Q,Automotive,1.0,-0.0
AG4NGLW57WS4PMTDFVYYICYXMLMA,Digital_Music,1.0,-0.0
AG4NTS4JQDDFHSGS4233TNBMXNNQ,Digital_Music,1.0,-0.0
AG4PYEKPTTEMMWBRIXTC2UAVWQPA,Digital_Music,1.0,-0.0
AG4RDNEXBUS7SKHLYCZHG2Z4FZ5Q,Electronics,0.46153846153846156,1.6143308351592656
AG4RU5SMNCJ6TBCVN4M6IKY6X3PQ,Digital_Music,1.0,-0.0
AG4S3VMKGHGEKQIRVNC5LGOFHRIA,Digital_Music,1.0,-0.0
AG4S5RCVIUSITJI2KCBI6W2VFGMA,Digital_Music,1.0,-0.0
AG4T2QLCIUPQHPZDQTGQOIQOQX7Q,Automotive,0.6666666666666666,0.9182958340544896
AG4TV5GQSCCDIQU7NCU5WSHVEAWQ,Books,0.75,0.8112781244591328
AG4UY5TXNQGJEGFB3Z3U457NFKEA,Digital_Music,1.0,-0.0
AG4VTWACVROUOA2KBR5WMK74Q4GQ,Digital_Music,1.0,-0.0
AG4Y5I6ZSKGBY43KKNIHVOMBNW2A,Digital_Music,1.0,-0.0
AG4Y6GHCUH6T352ABJ6EUNEPGJIA,Digital_Music,1.0,-0.0
AG535JFIAGQV4CY7TREDVYPDNGKA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AG54HW54DL4HYJARBLCRETL7L4YQ,Digital_Music,1.0,-0.0
AG55FRTLHYWH7LACKFHHRATAHPLA,Digital_Music,1.0,-0.0
AG56IAC5WMZYNSRHULIBSMRVFGHQ,Digital_Music,1.0,-0.0
AG57CQ6P4QWYMWUV6MTAOETUKHTA,Cell_Phones_and_Accessories,1.0,-0.0
AG57WKP4UAON47LATKVUWCTW4DDA,Digital_Music,1.0,-0.0
AG5DTPDJ6XF4EU2LLSFHPJO4UZEA,Digital_Music,1.0,-0.0
AG5ESK2B2EL7CKQC3QC74UQVKNYQ,Books,0.3333333333333333,1.584962500721156
AG5ESKHGJ42U6Z7D7I6FJ3OZ56BA,Digital_Music,1.0,-0.0
AG5FGD5Z74CTCIWMMCSR2AQ7CM7Q,Digital_Music,1.0,-0.0
AG5FGEYGAMLVI7NOKMXL7ORUZNDQ,Books,1.0,-0.0
AG5HINCRUM4HZ5AG6GNREUGDTNXA,Clothing_Shoes_and_Jewelry,0.8333333333333334,0.6500224216483541
AG5HOQN6X5G5IN5F2XPRAFOEYGFA,Digital_Music,1.0,-0.0
AG5IX5MH4TBKUEHMIQ4ZMNSFEFLA,Digital_Music,1.0,-0.0
AG5KDDU7RCGXHBA6BPPXXW3IP6UA,Electronics,0.5714285714285714,0.9852281360342515
AG5MZAXLQHADZ3UYXZQGVNFEJZ4Q,Digital_Music,1.0,-0.0
AG5PZHKBEOMIYZCNUL7S6FOJATYQ,Digital_Music,1.0,-0.0
AG5QC2TGPZRTGSNFVFSLXDHG2ORQ,Digital_Music,1.0,-0.0
AG5RBZZWD2F6I33DISMD2JHJSV5A,Digital_Music,1.0,-0.0
AG5RCAVKSAKDXA4RRARBMUKSSYPA,Digital_Music,1.0,-0.0
AG5RLYHH277YN5CG5UIMLHMG4XWQ,Automotive,0.3333333333333333,1.584962500721156
AG5SPXKXC3M32V7FSF4IAZRCW7VQ,Digital_Music,1.0,-0.0
AG5SV4UPCDKZAVM2SOW6CSWR4EKA,Digital_Music,1.0,-0.0
AG5T663F5V7WASRHQSWDX6ISGWUA,Digital_Music,1.0,-0.0
AG5T7BAPUYBT6LE5FSBDGUE6ZCXQ,Digital_Music,1.0,-0.0
AG5XGWBUVIQWZBR2CSPLHNBGINLA,Digital_Music,1.0,-0.0
AG5XOMIEGWTQKCHPGS77VKDDYUOA,Digital_Music,1.0,-0.0
AG5Y7PRM4OD7TC23Q6S7KMNL2XNQ,Clothing_Shoes_and_Jewelry,0.7333333333333333,1.2496527261266068
AG5YNREZVJP6XATLCKEM4NTGLICA,Automotive,0.5,1.0
AG5YY4OVNFDHJV23F7PFXV3FHAJA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AG62SYAV42JMDOJV3DO7NSI4TTBQ,Digital_Music,1.0,-0.0
AG63IU6BFAGO3FYPMUOAULVTHGMA,Digital_Music,1.0,-0.0
AG66YLW2OK4E25SLM3VCBHKRBURQ,Cell_Phones_and_Accessories,1.0,-0.0
AG67LXCTBMBBOY4H7CEXR73UGROQ,Digital_Music,1.0,-0.0
AG6BAEKWLCWH2TW3KKLVK773YF6A,Clothing_Shoes_and_Jewelry,0.5,1.75
AG6CEWBCJCCJ3FQPCTZ3QXYVSLJQ,Books,0.5,1.0
AG6DIQWOKFZFS3LM65IG5NU4UZYA,Automotive,0.3333333333333333,1.584962500721156
AG6GQ2NTR2JCVELBW7RMZGFBUO3A,Digital_Music,1.0,-0.0
AG6HFVGPY3YC67EHKLKXOXICZVYQ,Digital_Music,1.0,-0.0
AG6JCB3T4PRY6AYIVKFOV6MPJB7Q,Digital_Music,1.0,-0.0
AG6JYOZ2MM5ZJZR2EM3NF3TW6CAA,Digital_Music,1.0,-0.0
AG6K6COJV7WZIHE6RIRZN4BSRNGQ,Digital_Music,1.0,-0.0
AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,CDs_and_Vinyl,1.0,-0.0
AG6KA2HYMCNL5RDXP2SSOWYSGHOQ,Digital_Music,1.0,-0.0
AG6LPVVIUPRU4MNIX3NLED2U5J6A,Digital_Music,1.0,-0.0
AG6MQNEZY4U7U5DREL6MOE3KVG5Q,Cell_Phones_and_Accessories,1.0,-0.0
AG6MR5HTNWERSCG7YH2QVY52I66Q,Digital_Music,1.0,-0.0
AG6MS57RFS4F2MZ5XJUINK7J4YCQ,CDs_and_Vinyl,0.5,1.0
AG6MTCSSINCEVTNVZO2SOUUSDR5Q,Cell_Phones_and_Accessories,0.3333333333333333,1.8910611120726526
AG6NAC74NJXO4ELJFVJDKISVQAEA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AG6NLVX4D3V2BWYIXB7SWLU5OAIQ,Digital_Music,1.0,-0.0
AG6PIMULBMZMJXCQLQOTDTRIWG5Q,Digital_Music,1.0,-0.0
AG6RPXIP3FYKEIUL25BJCN5JFDZA,Digital_Music,1.0,-0.0
AG6SCI5AUYGTWBHLCCJHDPDTODXQ,Digital_Music,1.0,-0.0
AG6SNHIVEFMJIXCLZWKTGEOV5ZBQ,CDs_and_Vinyl,0.6363636363636364,1.4911148500551854
AG6TI455ZBVZPUE5UM4Z5USXNUMQ,Digital_Music,1.0,-0.0
AG6VIQTSTVZM6O6W3A3RHWNEUMIQ,Digital_Music,1.0,-0.0
AG6WSAG3LWJZORZR27RPJUYA2NZQ,Digital_Music,1.0,-0.0
AG6XGVJWFFNW5QTUTTPUAC4OBPZQ,Digital_Music,1.0,-0.0
AG6XRL7KEXPU2VWUVFYCIXJMFW2A,Digital_Music,1.0,-0.0
AG6Z6UPUHAIKZZCT7KQ4S6IFFVPA,Digital_Music,1.0,-0.0
AG6ZXPQSSFI5DH2SKHOMSNMWITAQ,Digital_Music,1.0,-0.0
AG732MXNWFLTLT6CJ27MD3WNIASQ,Digital_Music,1.0,-0.0
AG73KP2HS4CKZFD2L3PFULRHSVNQ,Digital_Music,1.0,-0.0
AG74HNQCWELUSMAKMXX4TFMAMYOQ,Digital_Music,1.0,-0.0
AG76RJNRLQUCHEVV4D75QND46LPA,Digital_Music,1.0,-0.0
AG775DSEE4NCWI6NA3A4TALVSRHQ,Cell_Phones_and_Accessories,1.0,-0.0
AG7BLXGCWCXHXMN574SP7PKUYSBQ,Digital_Music,1.0,-0.0
AG7CXUKMCJ6YHFMCWKARXHXVPMOA,Digital_Music,1.0,-0.0
AG7DH74UOAJIB2NWCI7VGSVF3KCQ,Digital_Music,1.0,-0.0
AG7FS5EQU2WOSBFNQGDY3VP25LVA,Electronics,0.6470588235294118,1.4516607643577668
AG7FVWM5QM2Y5ATJQVZM4GCSAA6A,Digital_Music,1.0,-0.0
AG7GV2GFOT74SEFBKJ7YXIJ2F3LQ,Digital_Music,1.0,-0.0
AG7J5OHI7UPCU4IJPBW7HNUPLUIQ,Electronics,0.6666666666666666,0.9182958340544896
AG7J7ECHU4TI4E4TZ53ZCBIKL7YA,Digital_Music,1.0,-0.0
AG7JH2A6PFUAANQZ4EASUGDC7XHA,Cell_Phones_and_Accessories,1.0,-0.0
AG7JSIKUQPSL5AAPRDRKDNWM4U2A,Cell_Phones_and_Accessories,0.8823529411764706,0.5225593745369408
AG7LADSHPBHTRV3OQR4265ES6GIA,Digital_Music,1.0,-0.0
AG7LRUVAZG4AMMG3JSS2L7PNVCLA,Digital_Music,1.0,-0.0
AG7MEBFQTVWCUJMKDKKE3W4KTT3A,Digital_Music,1.0,-0.0
AG7MKASYD5IEHFSJQACOWGHK656Q,CDs_and_Vinyl,1.0,-0.0
AG7OMLZYEZYOV72P4NBV2EVJG6ZA,Digital_Music,1.0,-0.0
AG7OYMPAYRH5BDPAUAVS5YWIVBGQ,Digital_Music,1.0,-0.0
AG7P37OYETQ43CMXLZKCMYQXHZOA,Digital_Music,1.0,-0.0
AG7QDTQYHFOIXFWSVUUBZOEIW2NA,Books,1.0,-0.0
AG7SWTY2OY6RDZETALLMH2ZR5VYA,Digital_Music,1.0,-0.0
AG7TKHLDUM5NKS5IW3XWS6RWHILQ,Automotive,0.8571428571428571,0.5916727785823275
AG7VNLW34SGZ7JNJSL6XT3U3VFEQ,Digital_Music,1.0,-0.0
AG7WKI6NUQBA2OLKG5QQP4TXXODA,Digital_Music,1.0,-0.0
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,Electronics,0.5517241379310345,1.6559920846056582
AG7X2YKMH6EETSAKSVZ3QRWITD5Q,Digital_Music,1.0,-0.0
AG7ZARYS7FRD6IELOUEOFC7HGPMQ,CDs_and_Vinyl,1.0,-0.0
AG7ZXSSKZPKMPGGHKXNE7PZI344Q,Digital_Music,1.0,-0.0
AGA3PQKDGXZQB7D3XXO74OO3GM7A,Cell_Phones_and_Accessories,0.9090909090909091,0.4394969869215134
AGA3VBG56LW5VBDMWXE23N4PG2IA,Clothing_Shoes_and_Jewelry,0.6666666666666666,1.404678473063571
AGA5NVURIH4FYZ2Y5OEE5SF3IXGQ,CDs_and_Vinyl,0.6666666666666666,0.9182958340544896
AGA77XVPYPRDNC3AJAIC557RGSLA,Electronics,0.75,0.8112781244591328
AGA7G25NGVP4CKBHYCOWI7OPXFIQ,Digital_Music,1.0,-0.0
AGAANUTK7OBMDHQUKSFZZARKCJ7Q,Cell_Phones_and_Accessories,1.0,-0.0
AGAE6KDFMIALPBHFHEJKT4KJKEIA,Digital_Music,1.0,-0.0
AGAFWZBZFPXKTQLIQUYVDVJK2FZQ,Electronics,0.4,1.8464393446710154
AGAGHNKEUJHHPRDGNZWSAJH7EGJA,Digital_Music,1.0,-0.0
AGAHANLSS7DG4ZHNPP5S56W4SKHA,Cell_Phones_and_Accessories,0.875,0.5435644431995964
AGAHV5WINQWBIQYQWD3O7THAJDPA,Digital_Music,1.0,-0.0
AGAI6BVT4RMJ6ZRWGRAPBJ3RUJ6Q,Digital_Music,1.0,-0.0
AGAJIGBX3UA7OEFS3XA42FR5SGWA,Clothing_Shoes_and_Jewelry,0.7777777777777778,0.9864267287308424
AGAKNRAW23NJ36YPFRNCUX4WS3YA,Digital_Music,1.0,-0.0
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,Automotive,0.7142857142857143,0.863120568566631
AGAMJIJZG46DZUGZ5L2PSLGVP3LQ,Automotive,0.5,1.0
AGAMMFYEWRRZ6DWMODRNER7FLHBA,Digital_Music,1.0,-0.0
AGAO6UNI7SXDU4VQLCZVI4WEVLVA,Digital_Music,1.0,-0.0
AGAQA25V3AR7HU6RKJ72C5PUT5UQ,Digital_Music,1.0,-0.0
AGAQU5F3APPRBAFIZMQSBU2QIJWA,Digital_Music,1.0,-0.0
AGAV7VPO2ZPOD4QYXSYFTENHHX2A,Digital_Music,1.0,-0.0
AGAVKNCPQC4E4KVNDMKCNG74DLAA,Digital_Music,1.0,-0.0
AGAWRQSMW2RINWN35JDTPYMKL2QA,Digital_Music,1.0,-0.0
AGAWTF3V56XUCWIZZ7FPS6LL7FFQ,Digital_Music,1.0,-0.0
AGAYAFWWJLDWOHMIRXILF65ZVETQ,Digital_Music,1.0,-0.0
AGB2OD4PZ7AMECYHMRMTUMYJSQGQ,Electronics,1.0,-0.0
AGB377UZDJ6IV6NMXLJ4GESBTZVQ,Digital_Music,1.0,-0.0
AGB6TDH6NV66DR6GPPAAOGJBP2VA,Digital_Music,1.0,-0.0
AGB6W4XCPTDTIUP3GGEUC42OBPQA,Digital_Music,1.0,-0.0
AGB6ZEKVRQ32H2I7V3KNJNRCOTMA,Digital_Music,1.0,-0.0
AGBADUNW3ZWJDSFCOIORYXGNUWLA,Digital_Music,1.0,-0.0
AGBALMWEDCZRIX2QENGWDZET3EFQ,Cell_Phones_and_Accessories,0.4,1.5219280948873621
AGBAWYOBOBB5REBQO2VC5ZMPZDZQ,Digital_Music,1.0,-0.0
AGBAZXC4DWPPAWOBIL4O72OG2DHA,Books,1.0,-0.0
AGBBEKOCKHTCQ673LZBRD464EZ5A,Books,0.3333333333333333,1.584962500721156
AGBC6QL4KQQPGU3B5TN6BPZNVT6Q,CDs_and_Vinyl,1.0,-0.0
AGBCR4VWZNF2T62P2AUJ72XVNOXA,Digital_Music,1.0,-0.0
AGBD56HIPNBFHYUZQE4HCHEY4YJA,Digital_Music,1.0,-0.0
AGBD5EOISKZJYPXVAEOLJQ3JQDAQ,Cell_Phones_and_Accessories,1.0,-0.0
AGBE42CMMBVZMNV4IWVAZ7TRCCNQ,Digital_Music,1.0,-0.0
AGBEKEEAIDO6SIFJNSD46IGTF3IQ,Automotive,1.0,-0.0
AGBEMITBTFVH5AU4LCTLJCFUQNSA,Digital_Music,1.0,-0.0
AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,Clothing_Shoes_and_Jewelry,0.8157894736842105,0.7981943390667416
AGBGLR7EK6ULC2OXPXCCWEAE7Y7A,Digital_Music,1.0,-0.0
AGBH3WI2WKLQX3CMET5EBONWYCPA,Automotive,0.8064516129032258,0.7088356733321961
AGBJABSJLN7H7AALE7VKHYDGC76Q,Clothing_Shoes_and_Jewelry,0.625,1.5016144718101818
AGBO5SEPWTF5NLYD33PFPGGVRUJQ,Books,0.5714285714285714,1.5216406363433181
AGBOAGO2YKGMEMRHPFBK6K2Q6RFA,Automotive,1.0,-0.0
AGBODH3OWST6Z3EEQKAGR5T64XZQ,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AGBOGNMAG3UCA6B4Z6VT62DVNOIA,Cell_Phones_and_Accessories,0.5454545454545454,0.9940302114769565
AGBOYAEBYUG7XQIUWD472ASYPV3A,Digital_Music,1.0,-0.0
AGBPS7QDYY5IH4NO5KBESHI7KVQA,Digital_Music,1.0,-0.0
AGBSMECRMOHN27JOJXPM7QZBDTIA,Digital_Music,1.0,-0.0
AGBTKC7B33AV4GBCAUN42BH466PQ,CDs_and_Vinyl,1.0,-0.0
AGBUJDDLRJIUJFTKPABJT6CJTHRQ,Clothing_Shoes_and_Jewelry,0.4444444444444444,1.7527152789797047
AGBV72RM4MSS5GC2I4LQR33HPMEA,Digital_Music,1.0,-0.0
AGBWZSPAIQMKAYQNMIUXJFRNRDXA,CDs_and_Vinyl,0.7777777777777778,0.7642045065086203
AGBYLU533D4JXYWDELNXLBBQOLSQ,Digital_Music,1.0,-0.0
AGBZTGGZ7CGQHLNOZDVJNHRYDFPA,Digital_Music,1.0,-0.0
AGBZYPQKIUZGWHXOZZFAMVEQZ5JQ,Cell_Phones_and_Accessories,1.0,-0.0
AGC3Q6IXOVLTTDMS4Q55FPYUF6FQ,Clothing_Shoes_and_Jewelry,0.7,1.1567796494470395
AGC4QWMCERWYFRIRFEUYDW4SNFNQ,Digital_Music,1.0,-0.0
AGC6RAOTWSUWXFPFJ2SQUB4CDRVA,Digital_Music,1.0,-0.0
AGC7ZUHGXOPXDPEB76W55USPGUMA,Digital_Music,1.0,-0.0
AGC7ZZBIWDFPRACV5XE2DUNZLY7A,Digital_Music,1.0,-0.0
AGCCFLGNMV6ABDOO4O6SUJW65ICA,Books,0.75,0.8112781244591328
AGCHWDKXBTWJR5HF7AHWGXXLFNYQ,Automotive,1.0,-0.0
AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,Electronics,0.3333333333333333,1.9054172440320793
AGCIVNDDRX3PXIUINEG4NCRGWCRA,Clothing_Shoes_and_Jewelry,0.5,1.75
AGCKEZUL53B5NEKKW6VQZVU5BSJA,Cell_Phones_and_Accessories,1.0,-0.0
AGCLVDA44LS5HWGQ3QELSDXDYICA,Cell_Phones_and_Accessories,1.0,-0.0
AGCM2OTPTYYEXBQ3TTBH7C23U27Q,Digital_Music,1.0,-0.0
AGCN4M35EAWFYEQTCXUIHDLO2PFQ,Digital_Music,1.0,-0.0
AGCO5AU5AVDFJKKVVX2TAYMDDP3Q,Digital_Music,1.0,-0.0
AGCOR53ZRYMLDCOU4M2LRD3OJPVQ,Digital_Music,1.0,-0.0
AGCPAPUHXYA3EEIL2KGSQTGO5HRA,Clothing_Shoes_and_Jewelry,0.6666666666666666,1.4182958340544896
AGCPNKEGN6XZDD52B3YLWYUSJ3VA,Digital_Music,1.0,-0.0
AGCQR2QLP3XWU64TBYFJCAZWQQKQ,Digital_Music,1.0,-0.0
AGCRBF2VXDVYUBUAUMIRLKUNOI3Q,Digital_Music,1.0,-0.0
AGCRKF4ILD6L7Q7OVHSYSIU2RHOQ,Digital_Music,1.0,-0.0
AGCS6HSZBL6OPU4V4LD5H6GMBC4Q,Clothing_Shoes_and_Jewelry,0.9,0.4689955935892812
AGCS6U5CA46LTCMTBRGSOPCFP7OQ,Cell_Phones_and_Accessories,1.0,-0.0
