rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,user_id_enc,item_id_enc,rating_norm
3.0,Gorgeous book for serious home chefs,"I have hundreds of cookboks, many of them regional and international, but so far none that had focused on the cuisine of New England (the closest thing in my collection is &#34;Made in Quebec&#34;), so I was excited to review this. I consider myself to be a fairly accomplished home chef and baker (I've taken more than 70 cooking classes in the US, France, Taiwan and Japan), and the recipes in &#34;The New New England Cookbook&#34; are definitely challenging, with numerous components that need to be assembled and plated. These are elegant seasonal recipes that would be perfectly at home at your next dinner party or holiday event, but for me, too time-consuming to be made on a regular basis. There is a heavy French and Mediterranean influence throughout, with dishes such as seared duck breast, osso buco, bisques and gougeres. Each season has two complete menus; I particularly loved the salad courses, which included arugula salad with almonds, green olives and blood oranges, endive salad with grapefruit, roasted pistachios and roasted beets, and a frisee salad with confit apples, cheddar and candied pecans. The desserts also shine, including several panna cottas, bread puddings, and grilled fruit. However, for those looking for more &#34;classic&#34; recipes (or homestyle recipes that can be prepared with relatively short prep time), &#34;The New New England Cookbook&#34; is, in the author's own words, &#34;New England fare with a twist - these aren't your grandma's recipes.&#34; If you aren't intimidated by intricate prep (homemade savory marshmallows, emulsions) and more expensive cuts of meat/seafood (scallops, quail, rack of lamb, veal, duck breast, monkfish), the end result is rewarding, elegant recipes. Beautiful photographs showcase the seasonal ingredients and final plated dishes. This is a beautiful cookbook, but due to the expensive nature of many of the ingredients (which may be difficult to come by depending on where you live, fresh seafood being a prime example) and the lengthy prep sometimes required, this will be reserved for special occasions rather than everyday cooking.",[],1624141773,1624141773,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-11-08 02:44:25.000,6,False,Books,1779,2130,-1.2398890766409998
5.0,Yogurt - Blogging for Books review,"This is the perfect jumping-off point if you’re new to cooking and baking with yogurt and are looking for more ways to incorporate it into your diet; I frequently eat yogurt at least twice a day and use it in a variety of dishes as a marinade, in baking, etc., and really appreciated the quick, easy ideas in “Yogurt,” particularly the Mediterranean, Middle Eastern, and Indian accents.<br /><br />Far beyond simple parfaits or yogurt-based dips such as tzatziki, yogurt can be used as the base for a number of versatile appetizers, soups, salads, main dishes (particularly as a marinade for meats), and desserts. In “Yogurt,” Janet Fletcher (longtime contributor to the San Francisco Chronicle and author of the Planet Cheese newsletter) collects a wide range of tantalizing recipes using yogurt, from breakfast parfaits to more unusual applications such as Seared Mushrooms & Shallots in Yogurt with Garam Masala, Harissa-Roasted Chicken with Sweet Peppers, Cucumber Salad with Yogurt, Golden Raisins, Walnuts & Mint, and Indian Yogurt Pudding with Saffron, Cardamom & Toasted Nuts (Shrikhand).<br /><br />You’ll find advice on making your own yogurt as well as selecting store-bought (as well as when it is acceptable to substitute lower-fat yogurt in a recipe), a great guide to seasonal fruit for breakfast parfaits, yogurt with eggs, and other add-ins. Many of these are suggestions more than recipes per se. Note that the book only refers to dairy-based yogurts; you won’t find suggestions or mentions of soy- or alternative non-dairy yogurts (hemp, coconut, rice, etc.).<br /><br />I loved the appetizers section in particular, as Greek and Turkish mezze are some of my favorite foods on earth (and also vegetarian-friendly!). Recipes like Yogurt Cheese with Feta, Pumpkin Seeds and Za’atar, Grated Beet and Yogurt Salad with Beet Greens, and Chopped Summer Vegetable Salad with Farro, Yogurt and Za’atar make perfect summer meals when it’s too hot to cook. Meat dishes feature many Mediterranean-inspired lamb and yogurt dishes (including a recipe for homemade skillet flatbread for souvlaki), while veggie dishes offer a blend of Mediterranean and Middle Eastern flavors. I also loved the Fettuccine with Fried Onions, Yogurt and Poppy Seeds, and the light, fruit-based desserts like panna cotta, Warm Baked Figs with Pernod, Candied Walnuts and Yogurt, and Yogurt Mousse with Orange Marmalade and Toasted Almonds. Along the way, gorgeous photographs will inspire you to make many (if not all!) of the dishes in this book. You’ll also find a selection of yogurt-based drinks such as Indian lassi, smoothies, and ayran. Finally, a fairly thorough bibliography and list of mail order / online resources for supplies will give you plenty of tools to embark on your own yogurt journey.<br /><br />*I received this book through Blogging for Books",[],160774712X,160774712X,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-11-03 00:49:59.000,0,False,Books,1779,2043,0.5577466835865666
4.0,A bounty of appealing recipes,"I’ll admit to not being familiar with Tara O’Brady’s blog “Seven Spoons” before being offered the chance to review the cookbook, but I will most certainly be following her in the future. Beginning with a very nice overview (with specific brands) for common seasonings (including my favorite secret weapon gojuchang!), flavoring agents, and measurements, “Seven Spoons” contains a versatile arsenal of recipes that really appealed to me. As I love breakfast any time of day, the breakfast chapter in particular was particularly tempting, with such gems as fig and ginger granola, bostocks, a savory steel-cut oatmeal, chocolate olive oil zucchini bread, and vanilla espresso walnut butter starting (or ending!) to start your day right.<br /><br />Main dishes include a variety of chicken, seafood (including an unctuous slow-baked salmon with butter beans), and beef. Many of the recipes are vegetarian-friendly as well, including fattoush with fava and labneh, hummus with white miso, mushrooms and greens with toast, olive and orange cauliflower, the North Indian baked eggs that are reminiscent of Israeli breakfast staple shakshouka, and a notable section of desserts and pantry staples. I have dozens of baking and dessert cookbooks, and really loved some of Tara’s simple yet elegant recipes like fig toasts with buttered honey, blood orange stout cake, Vietnamese coffee ice cream, and roasted grapes with sweet labneh. The staples section includes guidance on making numerous dairy products at home (cultured and flavored butters, crème fraiche, ricotta, yogurt, and dressings). The compound butter section was excellent, including some suggestions I had not seen in my many other cookbooks (as the author is Canadian, I appreciated the addition of maple butter). The maple, tapenade, and sweet fennel pollen butters will be starring in regular rotation in my kitchen,<br /><br />Recipes are generally quite simple (which makes them perfect for novice cooks), with ingredients given in Imperial volume and metric measurements. There’s a distinctive Indian and Middle Eastern flair running throughout, from veggie pakoras and homemade naan to za’atar chicken, halloumi with chermoula, roasted carrots with harissa aioli and dukkah, and a lentil kofta curry.<br /><br />Along the way, recipes are rounded out with gorgeous photography (for those who prefer their cookbooks to be photo-heavy, note that not every recipe has a photo). I loved the tone of each recipe foreword, and the excellent section on pantry staples. This is a book that is both appealing and practical, with most ingredients readily available at my supermarket and many recipes that can be put together fairly quickly, meaning that it will see regular rotation in my kitchen! Highly recommended.<br /><br />(I received this book through Blogging for Books)",[],1607746379,1607746379,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-11-03 00:48:13.000,2,False,Books,1779,2041,-0.34107119652721657
5.0,Sugar and spice and everything nice!,"Samantha Seneviratne’s “The New Sugar and Spice” takes classic comfort bakes like cinnamon rolls, cookies, breads and cheesecake and reinvents them, using seductive hits of spice in creative and crowd-pleasing ways. In the introduction, the author points out that “the flood of sugar has diluted real flavor, muffled complexity, and concealed true richness,” so her goal was to create delicious, healthier desserts that use spices in a starring role in place of the overwhelming sweetness so prevalent in many desserts.<br /><br />Chapters are divided by spices (sometimes with complementary pairings), including peppercorn and chile, cinnamon, nutmeg, clove and cardamom, ginger, and savory herbs and spices. Along the way, Samantha includes stories about her family’s roots and how her Sri Lankan heritage influenced her culinary style, along with fascinating historical insights and storage tips on the various featured spices.<br /><br />Cinnamon, hazelnut and date buns, ricotta cheesecake with bourbon-raisin jam, orange and honey baklava, orange-clove pull-apart bread, and saffron currant braid were all recipes that instantly called my name. Several years ago, I became hooked on Scandinavian baking and now tend to use cardamom liberally in yeast rolls and sweet breads (even in my morning coffee), so naturally I was thrilled to see a whole chapter starring my favorite spice!<br /><br />Measurements are given in both volume and weight (which I appreciate as I find weight measurements to be more reliable). Samantha’s guidance is spot-on; there are helpful hints both for new bakers as well as experienced ones to guarantee the best results, particularly for recipes involving yeast. Gorgeous photography by Erin Kunkel highlights various ingredients and finished bakes for maximum (mouth-watering!) impact.<br /><br />In addition to familiar treats, you’ll find updated versions of international classics such as profiteroles, clafoutis and tarte tatin, Scandinavian bakes like saffron currant braids and cardamom-laced shortbread, Thai banana fritters, Indonesian kue lapis, Puerto Rican-inspired cazuela cookie bars that are perfect for fall, and other fragrant, delightful baked goods that spiced up my rather predictable baking repertoire. As an experienced home baker, I appreciated the challenge and loved the complexity that the various spices gave to my baked goods and will certainly be baking my way through “The New Sugar and Spice in the near future!<br /><br />(I received my copy through Blogging for Books)",[],1607747464,1607747464,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-11-03 00:46:52.000,0,False,Books,1779,2045,0.5577466835865666
5.0,Donabe – Make the most from this versatile kitchen powerhouse!,"Having lived in Japan, I’ve amassed quite a collection of Japanese cookbooks and housewares, the one exception being a donabe, a clay pot used to stew, simmer, steam, and smoke. Perhaps best known as the vessel in which oden is cooked, the donabe is an extremely versatile tool and durable as well. From the words “do” (土), “earth”, and nabe (鍋), “pot,” donabe are used to cook dishes known as nabemono, including shabu-shabu.<br /><br />There are relatively few works in English that focus on the donabe, so I was thrilled to review Naoko Takei Moore and Kyle Connaughton’s “Donabe” when it came out. Naoko grew up in Tokyo, and like many Japanese, associated donabes with hot pot until she had rice made in a double-lid donabe; it turned out to be one of the most striking food discoveries that she ever experienced. She began to network with an Iga-based artisanal pottery company to import their donabe to the United States.<br /><br />Six styles of donabe pots are covered here: classic, rice cooker, soup and stew, steamer, tagi ne style, and smoker. Note that donabe are best used with gas or on a portable butane stove (a common fixture in most Japanese homes and hotpot restaurants); they should not be used on induction or ceramic cooktops. Like other clay vessels, do not submit your donabe to drastic changes in temperature or heat when empty as the clay may crack. With proper care and seasoning, a donabe can last for several decades of faithful use.<br /><br />After a very thorough 50-page introduction into the history, production, seasoning and care of donabe, the six types of recipes begin. Rice measurements are based on the traditional Japanese unit “go.” Nonrice measurements use US measurements with metric equivalents. An extensive glossary provides additional guidance on ingredients and resources. Recipes are also labeled as vegan or vegetarian as appropriate. As a longtime vegetarian / pescetarian, I appreciated this touch as Japanese cuisine is not very vegetarian-friendly with the exception of vegan temple cuisine (shojin ryori); even most vegetable dishes like daikon “steaks” feature katsuobushi, shavings of dried smoked bonito.<br /><br />Classic-style donabe includes various hot pots, while double-lid donabe rice cooker recipes include salted kombu and ginger rice, salmon and hijiki rice, English peas and yuba rice (I love cooking with yuba, dried tofu “skin” made from soymilk), green tea rice balls, azuki sticky rice, and crab dashi. Some of my favorites are featured in the steamer chapter (savory steamed soy custard with saikyo miso sauce, steamed black cod in fermented black bean sauce, green tea steam cake) and the tagine chapter (sizzling tofu and mushrooms in miso sauce, steam-roasted fingerling potatoes, steam-fried vegetables with creamy sesame-tofu dipping sauce, crunchy lotus root in black vinegar sauce). Using the donabe as a smoker was new for me, and I loved the very Western smoked Camembert, nuts, and dried figs with rosemary and more traditional smoked miso-marinated tofu. Basic dashi and condiments such as kombu and shiitake dashi, yuzu ponzu, saikyo miso aioli, and sesame dipping sauce are also provided. The gorgeous photography by Eric Wolfinger showcases traditional donabe craftsmen at work, along with beautifully shot still lifes of donabes at work. Each recipe has a gorgeous full-color photo that accompanies it.<br /><br />Overall, “Donabe” is a gorgeous cookbook that has filled a void in my extensive Japanese cookbook collection. It is an excellent guide to making the most of this versatile tool (if you do not currently have a donabe, I imagine that an Emile Henry or Revol clay French oven could be used to make these recipes equally successfully for the most part) and includes many fantastic rice-based dishes that will be sure to make it into regular rotation as we enter winter!<br /><br />(I received this book through NetGalley and Blogging for Books)",[],1607746999,1607746999,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-11-03 00:45:52.000,29,False,Books,1779,2042,0.5577466835865666
5.0,"Note: This is the US version / reprint of ""Curry Easy Vegetarian""","Earlier this summer, I ordered the excellent &#34;[[ASIN:0091949475 Curry Easy Vegetarian]] from the UK as I adore Madhur Jaffrey (and vegetarian Indian cookbooks in general, especially the two fantastic Gujarati cookbooks by [[ASIN:1444734717 Prashad Cookbook: Indian Vegetarian Cooking]]. True to form, this is an excellent, informative guide to vegetarian cooking across India that includes over 200 recipes for vegetables (roasted, stir-fried, curry), dals, grains (pilaf, flattened rice, upmas), breads and pancakes, numerous delicious egg and cheese dishes, chutneys, and drinks, sweets and desserts. From what I can tell, &#34;Vegetarian India&#34; appears to be identical (as referenced in the book's title page) but in US measurements, so if you already own &#34;Curry Easy Vegetarian,&#34; you will be getting the exact same recipes. This is a lovely, user-friendly introduction to vegetarian Indian cuisine; highly recommended.",[],1101874864,1101874864,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-10-28 14:38:44.000,100,False,Books,1779,1186,0.5577466835865666
5.0,A beautifully-illustrated guide to Japanese cuisine,"Out of the 20+ Japanese cookbooks I own (including the excellent [[ASIN:1449418295 Japanese Farm Food]] and [[ASIN:1580085199 Washoku: Recipes from the Japanese Home Kitchen]]), this is truly one of the most helpful due to the step-by-step photos and clear explanations. I like that the Japanese names of the dishes are also included (and the meaning  / origins) explained. The technique section is worth the cost of the book alone! You will find an overview of the aesthetics behind Japanese washoku cuisine, kitchen tools, ingredients, traditional table settings and etiquette.<br /><br />Chihiro Masui and Hanae Kaede have done a wonderful job at making Japanese cuisine accessible to the (American) masses. I loved that the authors also differentiated between traditional Japanese cuisine and influence from foreign cuisine. Recipes are divided into six sections (starters, bowls and soups, vegetables and tofu, fried and grilled, rice and noodles, and sweets). Suggestions for readily available substitutions are also provided.<br /><br />For several years, I have tried to master the art of rolling Japanese-style omelettes. I even brought home a gorgeous Japanese iron omelette pan from Japan with no luck, but thanks to the clear step-by-step photos, I finally feel like I'm one step closer to mastering the proper technique to make beautiful rolled omelettes. There are so many fascinating tidbits and tips that have helped me to better understand Japanese food (I took four cooking classes around Japan when I was working there previously in 2011), and I feel that I am a better / more confident home cook for it.<br /><br />I highly recommend this for anyone new to Japanese cuisine; the step-by-step photos are truly helpful in understanding the basic preparation of common dishes such as chawanmushi, tamagoyaki, steamed dishes, wagashi, etc.",[],1770856064,1770856064,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-10-28 12:53:46.000,0,False,Books,1779,2364,0.5577466835865666
5.0,"Stew, bake, braise, poach and roast in the versatile ""Le French Oven""!","Hillary Davis, author of [[ASIN:142363294X Cuisine Nicoise: Sun-kissed Cooking from the French Riviera]]  and  [[ASIN:1423636988 French Comfort Food]] has created another delicious, accessible guide to French cooking with her latest book “Le French Oven.” This time around, she focuses on using the venerable French oven to create a range of appetizers, soups, baked goods, and braised, roasted, stewed and fried dishes using different sizes of French ovens. Desserts, jams, and drinks are also covered. I was thrilled as soon as I heard from Hillary that her new book centered on French ovens; I easily have over 15 Staub pieces, including eight or nine cocottes ranging from 4-9 quarts, several mini-cocottes, a coq au vin roaster, vertical roaster, wok, and several decorative pieces (pumpkin, tomato).<br /><br />Beginning with a guide to French oven brands (including some familiar names like Staub (my personal favorite), Le Creuset, Revol, Emile Henry, and Mauviel) and how to choose and care for your French oven, there is a delightful user’s guide. Most recipes were created for 5 to 6-quart ovens, but can be adapted for smaller (or larger) ovens. The beauty of French ovens is that they transition seamlessly from stovetop to oven, allowing you to create one-pot dishes that take advantage of searing, braising, baking, roasting and stewing. The cast iron distributes and retains heat beautifully, while cleanup is a breeze.<br /><br />The beautiful photography by Steven Rothfeld will transport you to the cafes, markets, and gorgeous regional architecture of France. Ingredients are given in both US and metric measurements, with ingredients clearly labeled in red. I also appreciated that recipes were broken down into various steps (“prep,” “cook,” “ideas and suggestions”). A list of suggested resources (including retailers and manufacturers of French ovens, table linens, cutlery and glassware) provides a helpful starting point if you are new to the French kitchen.<br /><br />The appetizer section makes use of mini-cocottes, which are perfect for individual portions. Gems include vegetable and feta cheese pot pies, fondue mac and cheese, marinated goat cheese with roasted garlic, and warm mushroom custards with garlic bread.<br /><br />Soups include velvety pumpkin pie, Alsatian beer and munster soup (I substituted a Danish Havarti with caraway and used some Polish rye for the fresh breadcrumbs, which made it a perfect fall / winter dish), and French green lentil and toasted walnut soup (I used a drizzle of toasted walnut oil from France as a final garnish in an homage to the Perigord).<br /><br />Classic French dishes such as beef stew with wine, cassoulet, and whole stuffed and poached chicken with apples and cider sauce are the perfect way to chase fall or winter’s chill from the air. I have poached fish in oil in the slow cooker, but had not attempted the stovetop method; here, poaching salmon in olive oil and Meyer lemons results in a silky, nuanced dish. The super creamy goat cheese vegetable lasagna is the perfect entr&eacute;e for vegetarians, who will also find much to rejoice in with dishes like soft parmesan polenta with arugula salad and poached egg (substitute vegetarian bouillon cubes for the chicken), simply delicious roasted vegetables, braised leeks and Swiss chard with feta and raisins.<br /><br />One technique that I enjoyed learning about was using the French oven to bake no-knead bread; this is the same “no knead” method popularized by Jim Lahey ([[ASIN:0393066304 My Bread: The Revolutionary No-Work, No-Knead Method]]), where dough is baked at high temperatures (450) in a cast-iron pot. The homemade basil garlic loaf is the perfect accompaniment to soups or light salads, while the date and raisin soda bread is the perfect morning treat or teatime pick-me-up.<br /><br />Desserts include a range of custards, poached fruit, crumbles, and puddings, and even jams can be made in a French oven (I loved the fig and Port chutney with crumbly aged cheddar). French ovens can even be used to create a do-it-yourself hot chocolate bar, hot rum punch, and mulled wine – the possibilities are truly endless.<br /><br />Overall, “Le French Oven” is another wonderful addition to my extensive cookbook library (which also includes Hillary’s “Cuisine Nicoise” and “French Comfort Food”), and one that I will find myself using frequently as we slip into winter. Nothing quite dispels winter’s chill like watching the steam curl up from a piping-hot dish served from a beautiful French oven.<br /><br />Merci to Hillary for the review copy and f&eacute;licitations on another marvelous cookbook!",[],1423640535,1423640535,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-10-24 00:15:56.000,5,False,Books,1779,1441,0.5577466835865666
5.0,Make showstopping desserts on your countertop with minimal effort!,"I’m a fairly recent convert to the slow cooker bandwagon; I only purchased my first slow cooker a couple of years ago and started out by baking my way through all the desserts in Michele Scicolone’s excellent “The Mediterranean Slow Cooker,” which introduced me to the joys of making flan, cheesecake, and fruit compote in the slow cooker.<br /><br />Fast forward several years later and I was looking to expand my slow cooker desserts repertoire, so imagine my delight when I got an e-mail from Lisa Ekus that highlighted “Slow Cooker Desserts” by Roxanne Wyss and Kathy Moore! Roxanne and Kathy are cookbook authors, food consultants, cooking teachers and food bloggers who have written seven cookbooks and a popular blog, www.pluggedintocooking.com.<br /><br />As soon as my copy of “Slow Cooker Desserts” arrived, I couldn’t wait to dig in to the many inviting recipes covering not only cakes and cheesecakes, but also bread puddings, fruits, and candy and fondues. The book opens with a good compact guide to slow cookers, bakeware, and ingredients. The layout is uncluttered and straightforward, and each recipe is followed by helpful tips, making it perfect for novice bakers. The gorgeous photography by Jennifer Davick deserves a special mention as well.<br /><br />The first recipe I tried was the Praline-Pumpkin Cheesecake. I decided to substitute a gingersnap crust for the graham crackers, and it added the perfect touch of spice to complement the spices in the cheesecake filling. Note that you do need to blind bake the gingersnap crust prior to baking in the slow cooker, but this only adds a few minutes to the prep time. Also, perhaps it was the brand of gingersnaps I used, but I would recommend adding a little extra melted butter until the crust comes together – the recipe calls for 1 tablespoon melted butter for ½ cup crumbs. One thing I would suggest is to also liberally spray the sides of your springform pan as well – mine is supposedly nonstick, but I followed the recipe (which only specifies to spray the bottom of the pan) and a large portion of my cheesecake edges stuck and broke. I normally do spray the entire pan with Baker’s Joy, but I follow the recipes as written when I am testing for reviews.<br /><br />The finished cheesecake texture is very fluffy and a bit crumbly, so I did have difficulty cutting it neatly; I’m not sure if I may have beat TOO much air into my filling and will beat for less next time. The praline topping (made in the microwave in under three minutes) is destined to become my new secret weapon in the kitchen! This homemade caramel was delicious and deceptively easy and would also make a great addition to ice cream or cakes. All combined (gingersnap crust, spiced pumpkin filling, praline topping), this is a great fall dessert with minimal effort and also frees up your oven for other baking tasks.<br /><br />The second recipe I tried was the candied cranberry and crystallized ginger chutney; this one called my name because I am a certified fiend when it comes to candied ginger. I had a bag of organic cranberries in the freezer that I was looking to use up, so it worked out perfectly that I already had all the ingredients on hand in my pantry (even the ginger liqueur!). My bag of organic cranberries was slightly smaller than the 16-oz. bag called for in the recipe, so I scaled back on the sugar quite a bit as I was using candied ginger (I used ¾ cup sugar in place of the 1 ¼ in the recipe, and it was plenty sweet for me). It also had the bonus of making my kitchen smell amazing as it cooked! I cooked mine down for a little longer; the recipe says that it should be thin, but I like my chutney on the very thick side more like a compote. The recipe calls for between 5 to 7 hours on low and I ended up cooking mine for 3 hours on high due to time. This would be fantastic stirred into yogurt, as an accompaniment to Indian food, or even as a side dish in place of jellied cranberries or cranberry sauce at Thanksgiving.<br /><br />The third recipe was the chocolate cashew clusters. I’d seen slow cooker candy (including nut clusters) pop up in my Facebook feed, but I’d never tried making it before. The recipe uses salted cashews, semisweet and milk chocolate chips, a dark chocolate candy bar, and candy coating to create decadent nut clusters that look like they came from a candy shop. These take about 1 ½ hours on low plus cooling / set time (3 to 5 hours).<br /><br />Other recipes on my to-make list from “Slow Cooker Desserts” include the cinnamon-calvados applesauce, rice pudding with cherries, and many of the cheesecakes (brownie chunk, German chocolate, ginger-peach, coconut cream) and cakes (cider-glazed apple-walnut cake, Southern sweet potato cake, pineapple butter cake). There is enough variety and possible variations (I need to find a way to make a cookie butter cheesecake!) to keep you happily baking for months to come.<br /><br />(Thank you to Lisa Ekus for the review copy!)","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71t-a1TX4mL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71t-a1TX4mL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71t-a1TX4mL._SL256_.jpg'}]",1250059674,1250059674,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-10-04 12:26:54.000,12,False,Books,1779,1235,0.5577466835865666
5.0,"Think Southern cooking is just fried, fatty foods? Lighten up, y'all!","Virginia Willis, French-trained chef at Anne Willan’s La Varenne, is the author of several outstanding cookbooks that merge Southern cooking with French sensibilities (the excellent “Bon Appetit, Y’all” and the follow-up “Basic to Brilliant, Y’all”). In her latest, “Lighten Up, Y’all,” Willis tackles the misconception that Southern comfort food classics like pimiento cheese, mac and cheese, collard greens, fried chicken, and biscuits and gravy are relegated to a dietician’s worst nightmare.<br /><br />Southern cuisine relies on a bounty of fresh produce which can sometimes be hidden under added fats or oils (collard greens, I’m looking at you!), but that doesn’t mean that it’s lacking in any nutritional value whatsoever. Virginia has given these staples a healthier makeover by swapping out full-fat products for lower-fat ones, including applesauce for oil in baked goods, and by substituting a portion of 2% Greek Yogurt (I use 0% Fage) in place of mayo. The best part is that your guests won’t be able to taste the difference; there’s no sense of deprivation or strange textures from using fat-free products (which she doesn’t recommend).<br /><br />Many iconic Southern classics have been given the makeover treatment, including cheese grits, dirty rice, smothered chicken and gravy, and coleslaw. In some cases, recipes are given a French or international treatment (miso-glazed catfish with edamame, rack of lamb with pecan mint dipping sauce). Every recipe includes nutritional info, making it great for those who actively track calories, fat, sugar and carbs. Gorgeous photos tempt you to make every recipe in the book.<br /><br />I recently had the chance to take a “Lighten Up, Y’all” class with Virginia, where we made several recipes from the book including the crab and celery remoulade wraps, makeover broccoli mac and cheese, cider-braised pork loin with apple thyme jus, pan roasted asparagus & mushrooms, buttermilk biscuits, and  Claire’s cream cheese swirl brownies with vanilla cream. She was a most gracious and humorous hostess who exuded Southern charm, and these recipes are sure to be a hit at your next dinner or party.<br /><br />“Lighten Up, Y’all” should belong in everyone’s kitchen; it’s not a “diet” book by any means, but a way to enjoy seasonal vegetables to their fullest without added fat, and to try new produce or meats that you otherwise may have been missing out on (honey mustard Carolina quail with grilled grapes, okra, greens). It’s a wonderful way to enjoy healthier versions of beloved classics without feeling like you’re sacrificing portion size or flavor, and to try new flavors as well.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ei2D1XLUL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ei2D1XLUL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ei2D1XLUL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71i5V9wEEFL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71i5V9wEEFL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71i5V9wEEFL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71iHA5hIaeL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71iHA5hIaeL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71iHA5hIaeL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UvaXDRUfL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UvaXDRUfL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UvaXDRUfL._SL256_.jpg'}]",1607745739,1607745739,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,2015-04-10 14:34:29.000,5,False,Books,1779,2039,0.5577466835865666
